,cluster,cluster_label,seasonal_ndvi_integral,percentile_in_cluster,acres,estimated_yield_bu_ac,estimated_total_bushels,confidence
1003400008,1,"Corn-like (early peak, fast decline)",80.38347191728101,28.20653666575117,78.49212626038366,241.19983754408793,18932.288102494575,0.6626612854054867
1004100001,2,"Soybean-like (later peak, slower decline)",71.47059184622306,17.9721397579356,180.7732983614764,68.65434552854475,12410.872488043515,0.8255722713540824
1004200002,2,"Soybean-like (later peak, slower decline)",74.49347836236896,32.01644211007079,86.10486987320039,71.53457236804329,6159.475045185403,0.7564858649072872
1004200005,2,"Soybean-like (later peak, slower decline)",78.84027503325252,58.36949075131308,79.9952366865683,75.67622981050795,6053.737915238719,0.7904995530546778
1004200006,2,"Soybean-like (later peak, slower decline)",71.62975908322639,18.588718885590318,39.8702355072997,68.80600115489301,2743.311470361119,0.7883726524969024
1004200008,2,"Soybean-like (later peak, slower decline)",75.00877507200347,34.825302580497834,257.533474493513,72.02555057892461,18548.99029289871,0.6428659122317921
1004200009,2,"Soybean-like (later peak, slower decline)",73.917063564978,28.88787394382279,37.91691419788681,70.98536042731641,2691.545820628626,0.7740748301831586
1004300005,2,"Soybean-like (later peak, slower decline)",74.41948761166455,31.58255309431377,76.94151089221147,71.46407347735875,5498.553787859999,0.7327965376598751
1004300006,2,"Soybean-like (later peak, slower decline)",79.26677275687143,61.109842429778496,79.23718658949291,76.08259974334895,6028.571152077446,0.7533442503237858
1004400001,2,"Soybean-like (later peak, slower decline)",82.9202697856407,82.46174925782141,157.87758324160313,79.563676569781,12561.320970653587,0.7576637952574355
1005100003,2,"Soybean-like (later peak, slower decline)",83.18113564357444,83.76341630509249,155.31580684860702,79.81223133408207,12396.101106040633,0.5332627095763639
1005100004,2,"Soybean-like (later peak, slower decline)",83.97337564911051,86.75496688741721,84.38656726030264,80.56708300154683,6798.7795686764175,0.7148255285367257
1005100006,2,"Soybean-like (later peak, slower decline)",83.10035529672511,83.42087234528431,58.81533866553679,79.73526326999608,4689.656512810556,0.6930143085886562
1005100007,1,"Corn-like (early peak, fast decline)",85.83295975711596,68.8821752265861,41.30609049158472,247.0472471270635,10204.555945527378,0.5330729993950257
1005200002,2,"Soybean-like (later peak, slower decline)",82.09596656169926,78.16853162822562,79.44627366778765,78.77827484967,6258.640382783075,0.674881534035098
1005200006,2,"Soybean-like (later peak, slower decline)",80.54506847212328,69.3308974651747,40.186590550138014,77.30056859802448,3106.446299541666,0.716915542908878
1005200007,2,"Soybean-like (later peak, slower decline)",79.65451655876284,63.4619776204613,38.15266967054859,76.45204467589663,2916.849606157507,0.8353140812851003
1005200010,2,"Soybean-like (later peak, slower decline)",78.34920930886184,55.44644896094999,78.7511624369947,75.20833904722811,5922.744124924832,0.6544398717687889
1005200011,1,"Corn-like (early peak, fast decline)",79.19990722128836,22.301565503982424,78.00617650848595,239.92984892335386,18716.01014476951,0.5890544379127951
1005300001,1,"Corn-like (early peak, fast decline)",91.2146291470035,94.20488876682231,76.9389353453654,252.82188615512092,19451.846752782178,0.5645341495070885
1005300003,2,"Soybean-like (later peak, slower decline)",74.09369402391881,29.732815711349623,157.4148008805911,71.15365513034183,11200.638454269008,0.6590267683617115
1005400004,1,"Corn-like (early peak, fast decline)",69.9694634990556,4.559187036528426,150.14544758967116,230.02539796156668,34537.266333931664,0.6364272940629304
1006100002,1,"Corn-like (early peak, fast decline)",82.54623364715854,42.59818731117825,107.91721061777284,243.5205241914705,26280.05569892137,0.6339883532175568
1006100006,2,"Soybean-like (later peak, slower decline)",85.07176018841812,90.43160538935831,51.17611843627207,81.61363126371499,4176.668859566115,0.5195356378464445
1006100007,1,"Corn-like (early peak, fast decline)",88.7113036152007,86.51469376544905,51.042000528659266,250.13576772817996,12767.429988618353,0.6260826948280692
1006200001,2,"Soybean-like (later peak, slower decline)",88.0559907364619,96.41470655400776,41.058470772347306,84.4570264338009,3467.6763513515784,0.8064696062322781
1006200002,2,"Soybean-like (later peak, slower decline)",68.73501046190604,9.477049554692853,120.49749589432476,66.04786497340037,7958.602338461226,0.6984270701036831
1006200003,2,"Soybean-like (later peak, slower decline)",68.50002524220076,8.928979218999771,41.46024597707943,65.82396945728833,2729.077964886938,0.7025974392097288
1006200004,2,"Soybean-like (later peak, slower decline)",67.93403500722442,7.581639643754282,46.82297165141762,65.28469011055607,3056.823194318151,0.6662671777194983
1006200006,2,"Soybean-like (later peak, slower decline)",76.08911583388819,41.65334551267413,155.96576613783859,73.05490660719917,11394.064479120065,0.5381605513672993
1006300002,2,"Soybean-like (later peak, slower decline)",78.45918061458072,55.99451929664306,78.97647724872695,75.31312045553253,5947.964944186997,0.6799427529543254
1006300003,2,"Soybean-like (later peak, slower decline)",72.992740732013,24.092258506508337,133.28899640966947,70.10465934322102,9344.179687499687,0.6496480132585913
1006400003,1,"Corn-like (early peak, fast decline)",80.17122784432983,26.970612469101894,26.629932244600575,240.9720954034353,6417.070573432908,0.5084909001993532
1006400006,1,"Corn-like (early peak, fast decline)",76.8954410362666,14.062070859653941,53.867682621864546,237.45711055784398,12791.26426783494,0.5962994332914946
1007100001,2,"Soybean-like (later peak, slower decline)",79.46642230475746,62.023292989266956,140.19233401343067,76.2728271909371,10692.86566570053,0.6850418490651848
1007200001,1,"Corn-like (early peak, fast decline)",82.27687188315971,40.56577863224389,80.43154008121786,243.2314936244913,19563.483628472757,0.6774861456251529
1007300001,1,"Corn-like (early peak, fast decline)",83.73173398121602,51.38698159846196,59.5043368465343,244.79258979061103,14566.220720436013,0.6094654697802249
1007300002,1,"Corn-like (early peak, fast decline)",83.15911324387827,47.184839329854434,80.10342129446126,244.1781562722089,19559.505722777547,0.6655596475563743
1007400001,2,"Soybean-like (later peak, slower decline)",81.39754880160801,74.37771180634847,39.56467488154838,78.11281765600664,3090.5082346415747,0.5895851030851293
1007400004,2,"Soybean-like (later peak, slower decline)",76.77636151980818,45.741036766385015,39.988405454830236,73.70971897258033,2947.534128237135,0.5500133431884784
1007400005,2,"Soybean-like (later peak, slower decline)",74.68348432455035,33.2039278374058,40.23645964984177,71.71561134155968,2885.582302008401,0.6910390279058065
1007400006,1,"Corn-like (early peak, fast decline)",82.37580866614812,41.27986816808569,116.76714096037271,243.33765477393476,28413.84223595455,0.5334368556980302
1008200001,1,"Corn-like (early peak, fast decline)",70.62384962121202,5.026091733040373,155.2100343910214,230.72756737530364,35811.233667277585,0.7220646267777893
1008300003,2,"Soybean-like (later peak, slower decline)",67.146478666005,6.3256451244576395,232.91468169865985,64.5343010703186,15030.986192438742,0.7319211067607905
1008400001,0,Non-row-crop (already green in April),65.6979794652932,2.524271844660194,156.80477451146854,,,0.5007486611205236
1009100005,1,"Corn-like (early peak, fast decline)",81.27563675922377,34.24883273825872,76.98514681296267,242.15714828588563,18642.503612597277,0.7542470948822552
1009100007,1,"Corn-like (early peak, fast decline)",78.01111585202091,17.76984344960176,75.74811589493834,238.65425197752717,18077.609937613546,0.6355971462904101
1009100008,2,"Soybean-like (later peak, slower decline)",75.26176428919378,36.126969627768894,38.777575853392506,72.26660042633479,2802.3235796990043,0.7257380422007246
1009200004,1,"Corn-like (early peak, fast decline)",83.94935316962668,53.25460038450976,77.63899451835886,245.02609953779316,19023.579998869576,0.6132223562121119
1009200006,1,"Corn-like (early peak, fast decline)",79.98121911575535,26.064268058225764,75.48917042333468,240.7682122325814,18175.39260574695,0.6673306655777668
1009300002,1,"Corn-like (early peak, fast decline)",85.87675904288471,69.3216149409503,76.16406011963885,247.09424463781298,18819.700903811136,0.5618289557857238
1009300003,2,"Soybean-like (later peak, slower decline)",79.01799994769829,59.60264900662252,18.657954220450243,75.84556731818483,1415.1231228467698,0.7109665356573253
1009300004,2,"Soybean-like (later peak, slower decline)",75.54649224230178,37.90819821877141,19.561542940844138,72.53789115726924,1418.9530727112005,0.775495163218615
1009400006,2,"Soybean-like (later peak, slower decline)",80.13024630278656,66.22516556291392,76.08897720348502,76.9053232127409,5851.647384760889,0.6616935586097038
1009400009,0,Non-row-crop (already green in April),71.74626891033617,4.854368932038835,77.55772290307486,,,1.0
1010100002,2,"Soybean-like (later peak, slower decline)",84.2232180406312,87.69125371089291,229.73178769163752,80.80513453204884,18563.50801071085,0.5421141383761692
1010200002,2,"Soybean-like (later peak, slower decline)",83.786466397627,85.84151632792874,76.88562015816227,80.38899459505258,6180.757703331772,0.6838282126275806
1010300003,2,"Soybean-like (later peak, slower decline)",78.75357449259914,57.86709294359442,78.90681453997642,75.59362094548602,5964.851828350743,0.7682391051238878
1010300004,1,"Corn-like (early peak, fast decline)",83.55820425142721,50.31584729469925,76.73078459679783,244.6063889154607,18768.840138872773,0.5832787522149387
1010400003,1,"Corn-like (early peak, fast decline)",83.46831313727206,49.656687723152984,38.513925272922314,244.50993394982282,9417.037324630646,0.6353463621588427
1010400005,1,"Corn-like (early peak, fast decline)",84.41379041039899,56.82504806371876,76.2194152303894,245.52444999790995,18713.73000360368,0.6115491632116296
1010400007,2,"Soybean-like (later peak, slower decline)",72.82201193747582,23.247316738981503,38.27029274781545,69.94198778619273,2676.7003479417285,0.6031104981843223
1011100002,2,"Soybean-like (later peak, slower decline)",81.56040941320846,75.405343685773,252.17320256710275,78.26799235479977,19737.09029060737,0.7571315838924111
1011200013,2,"Soybean-like (later peak, slower decline)",85.05594722510101,90.36309659739666,32.88849231425719,81.59856456467925,2683.6537635398727,0.7235252766362203
1011200017,2,"Soybean-like (later peak, slower decline)",83.59063887615329,85.11075588033798,16.448668248738176,80.20240880023414,1319.2228151047307,0.6698084431630433
1011200018,2,"Soybean-like (later peak, slower decline)",87.54152775202832,95.82096369034025,78.31589472530237,83.96684260196346,6575.938405631405,0.5626601632089299
1011200019,2,"Soybean-like (later peak, slower decline)",85.33229710096403,91.13952957296186,15.732321543442557,81.86187260661248,1287.8773019955597,0.7229058480274922
1011300006,2,"Soybean-like (later peak, slower decline)",78.34612903001343,55.40077643297556,30.037056983215734,75.20540413658394,2258.94900949634,0.7498770624595472
1011300010,2,"Soybean-like (later peak, slower decline)",76.8068147903347,46.0835807261932,25.194700139447814,73.73873505593394,1857.8253183964443,0.7078108016162367
1011300011,2,"Soybean-like (later peak, slower decline)",73.56390597541761,26.946791504909797,25.17740853848078,70.6488694731931,1778.7554495083862,0.7907189393025772
1011400005,1,"Corn-like (early peak, fast decline)",79.5477134225042,23.83960450425707,39.795166035915805,240.30305194238647,9562.89985098457,0.6433974540629294
1011400010,1,"Corn-like (early peak, fast decline)",81.1833816822172,33.69953309530349,19.738623027590705,242.05815674076774,4777.894706659478,0.5039301096329472
1011400011,1,"Corn-like (early peak, fast decline)",81.17006685385539,33.589673166712444,39.80941814650073,242.0438696632943,9635.625617223206,0.7426519292290757
1011400014,2,"Soybean-like (later peak, slower decline)",82.23955729332069,78.9221283398036,59.54460398056935,78.915089075712,4698.967727104626,0.6776193699523854
1012100002,1,"Corn-like (early peak, fast decline)",82.51809474220283,42.405932436143914,80.4498811170746,243.49033058294646,19588.768148555235,0.6661142841737865
1012100009,1,"Corn-like (early peak, fast decline)",80.85305666218227,31.035429826970613,78.88059564247487,241.70371137921845,19065.732722589582,0.8098813850861453
1012200006,2,"Soybean-like (later peak, slower decline)",72.15344598603397,20.621146380452156,39.86594544481922,69.30497359891429,2762.9082965489533,0.5358074754923652
1012200008,2,"Soybean-like (later peak, slower decline)",73.49815561809105,26.71842886503768,37.27363665899518,70.58622208538443,2631.0051951417604,0.6509706049267964
1012200011,2,"Soybean-like (later peak, slower decline)",73.08428651844753,24.548983786252567,81.62296871035394,70.19188479138897,5729.270016048311,0.5215359967324448
1012300001,1,"Corn-like (early peak, fast decline)",76.26882790685116,12.331776984344959,157.3852503462119,236.78474212149692,37266.42591695502,0.6081337020403338
1012400001,1,"Corn-like (early peak, fast decline)",78.19396681430548,18.34660807470475,80.48546886801911,238.8504547218114,19223.99083762456,0.5964154766607436
1012400002,1,"Corn-like (early peak, fast decline)",86.81186654860453,75.85828069211755,80.68933896991044,248.09763371780846,20018.834064688926,0.6527465614897832
1013100003,1,"Corn-like (early peak, fast decline)",81.35158819478758,34.77066739906619,160.74206534271963,242.23864569724054,38937.94021519775,0.6957960769814553
1013200001,1,"Corn-like (early peak, fast decline)",74.00299420578096,8.129634715737435,81.13777085477824,234.35345718491683,19014.917108094865,0.5961524552790991
1013200002,1,"Corn-like (early peak, fast decline)",81.89533186765982,38.14886020324087,39.07562781189385,242.8220935471823,9488.425751954568,0.7210989589213004
